Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
"Neder Schwarze Anna (20x0,5l)",,pFyAnxcrEvp6uCPNi,pFyAnxcrEvp6uCPNi,3233,"Neder Schwarze Anna (20x0,5l)",3445,Ki (20 Fl),ki,Ki (20 Fl),,"0,5l",0.5
Neum. Lammsbräu Alkoholfrei (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1918_gcXaPXo9g6MzQQL64-small.jpg,yGP6b8L2QaKbk96u6,yGP6b8L2QaKbk96u6,3242,Neum. Lammsbräu Alkoholfrei (0.33l),3109,Ki (20 Fl),ki,Ki (20 Fl),,0.33l,0.33
Neum. Lammsbräu Alkoholfrei (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230531-2020_h2ZZtQx9856WdrWsA-small.jpg,uLHfs6EZepcMiYGTZ,uLHfs6EZepcMiYGTZ,3243,Neum. Lammsbräu Alkoholfrei (0.33l),3108,Ki (10 Fl),ki,Ki (10 Fl),,0.33l,0.33
"Neum. Lammsbräu Edelhell (10x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240523-1104_5HB8iBYpnFfiBCQhp-small.jpeg,dqWJjvNN5YPQg8jX6,dqWJjvNN5YPQg8jX6,3244,"Neum. Lammsbräu Edelhell           (10x0,5l)",3580,Ki,ki,Ki,,"0,5l",0.5
"Neum. Lammsbräu Edelpils (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240523-1105_cuvjrC3u2e7RJh4vK-small.jpeg,AMcepZNHtRsaaJHrr,AMcepZNHtRsaaJHrr,3245,"Neum. Lammsbräu Edelpils           (20x0,5l)",3581,Ki,ki,Ki,,"0,5l",0.5
Neum. Lammsbräu Glutenfrei (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230531-2020_yCsJrmSRe4FAk5vbj-small.png,GeN9iqa2xp5u6Wjq7,GeN9iqa2xp5u6Wjq7,3246,Neum. Lammsbräu Glutenfrei (0.33l),3307,Ki (10 Fl),ki,Ki (10 Fl),,0.33l,0.33
Neum. Lammsbräu Glutenfrei alkohol- (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1140_Zxqi4HwrggYMdJ8hm-small.jpeg,oFPHHtoux2wPj5ME5,oFPHHtoux2wPj5ME5,3247,Neum. Lammsbräu Glutenfrei alkohol- (0.33l),3443,Ki (10 Fl),ki,Ki (10 Fl),,0.33l,0.33
Neum. Lammsbräu Hell (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1140_L5nFSx6isBFnqs4Ke-small.jpeg,kKirmEvjd9vaHWfbg,kKirmEvjd9vaHWfbg,3248,Neum. Lammsbräu Hell (0.33l),3302,Ki (10 Fl),ki,Ki (10 Fl),,0.33l,0.33
"Neum. Lammsbräu Naturradler (0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221227-1357_t6x65ec934N9z5KfE-small.jpg,ZTgYCsLNCmgBK7EJD,ZTgYCsLNCmgBK7EJD,3249,"Neum. Lammsbräu Naturradler (0,33l)",3504,Kiste,kiste,Kiste,,"0,33l",0.33
Neum. Lammsbräu Pils (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1949_fLeHov3EEFkN79Kfg-small.jpg,kt7xktuccSBetT7Ze,kt7xktuccSBetT7Ze,3250,Neum. Lammsbräu Pils (0.33l),3110,Ki (20 Fl),ki,Ki (20 Fl),,0.33l,0.33
"Neum. Lammsbräu Pils (10x0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230403-0635_SkjMWrtpEp3JhWHb4-small.png,uREjsgKBdWHmxNXtH,uREjsgKBdWHmxNXtH,3251,"Neum. Lammsbräu Pils (10x0,33l)",3530,Kiste,kiste,Kiste,,"0,33l",0.33
Neum. Lammsbräu Weizen (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1950_saJbe8D3M7REmkiRd-small.png,7htnDRZ54gtjqK7da,7htnDRZ54gtjqK7da,3252,Neum. Lammsbräu Weizen (0.5l),3111,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
"Neum. Lammsbräu Weizen (10x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1143_QiPJbKWkTsSzJoTKG-small.jpeg,DFttShusBnudchiMR,DFttShusBnudchiMR,3253,"Neum. Lammsbräu Weizen (10x0,5l)",3531,Kiste,kiste-,Kiste,,"0,5l",0.5
Neum. Lammsbräu Weizen Alkoholfrei (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1950_f8bzHguh9ffmRddbx-small.png,yH4YfaXmQkBj7ZYWm,yH4YfaXmQkBj7ZYWm,3254,Neum. Lammsbräu Weizen Alkoholfrei (0.5l),3112,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
"Neum. Lammsbräu Weizen Dunkel alkoholfrei (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250513-1010_zNmnDau25fSutJq59-small.jpeg,WApcuuT7u8C9T9AWX,WApcuuT7u8C9T9AWX,3255,"Neum. Lammsbräu Weizen Dunkel alkoholfrei (20x0,5l)",3303,Ki,ki,Ki,Vorbesteller | Vorbesteller,"0,5l",0.5
Neum. Lammsbräu Weizen Leicht (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1144_uSCc72wv9wfkimSwD-small.jpeg,R6iPjZEeNtTgc6kvD,R6iPjZEeNtTgc6kvD,3256,Neum. Lammsbräu Weizen Leicht (0.5l),3304,Ki (10 Fl),ki,Ki (10 Fl),,0.5l,0.5
Neum. Lammsbräu Weizen alkoholfrei (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1145_fYtRW85sapHMy4cmf-small.jpeg,K7GxQAGhYDLjWyJYE,K7GxQAGhYDLjWyJYE,3257,Neum. Lammsbräu Weizen alkoholfrei (0.5l),3380,Ki (10 Fl),ki,Ki (10 Fl),,0.5l,0.5
Newcastle Brown Ale (30l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1145_skLfqqASPd3yQTNmN-small.jpeg,YwoTknvtsM7vmzP8o,YwoTknvtsM7vmzP8o,3258,Newcastle Brown Ale (30l),3385,Fass,fass,Fass,,30l,30
Nikl Dunkles Keller (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1145_FgEhRe5Jv7KjxsHpr-small.jpeg,3AHwd7Tqu6pH6mXqs,3AHwd7Tqu6pH6mXqs,3270,Nikl Dunkles Keller (0.5l),3319,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Nikl Lager (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1146_PzFMsacPsYZGvgnvB-small.jpeg,fJdjukmPAupGYcEw9,fJdjukmPAupGYcEw9,3271,Nikl Lager (0.5l),3287,Ki (20 Fl),ki,Ki (20 Fl),Vorbesteller | Vorbesteller,0.5l,0.5
"Nothelfer Trunk Dunkel (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1524_63XYe5iQoKTfPahsH-small.jpeg,4Jt2oLogeeciLQEnK,4Jt2oLogeeciLQEnK,3302,"Nothelfer Trunk Dunkel (20x0,5l)",3425,Ki (20 Fl),ki,Ki (20 Fl),,"0,5l",0.5
"Oberdorfer Helles (20x0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-0953_jXB84nZgnTWNssroB-small.jpeg,p6fqfrdjApydigXiz,p6fqfrdjApydigXiz,3322,"Oberdorfer Helles   (20x0,33l)",3359,Ki,ki,Ki,,"0,33l",0.33
Orca Brau - anders! IPA,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240811-2053_uX9J5HNdjNKZwGG7o-small.jpeg,zm7MnEt5gShWKuYiq,zm7MnEt5gShWKuYiq,3348,Orca Brau - anders! IPA,3595,Ki,ki,Ki,Vorbesteller | Vorbesteller,,
Orca Brau - born to free radler alkoholfrei,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240811-2055_3wQLvrHQhPJn2TsYi-small.jpeg,p4xdpuHXWbPQuNMjq,p4xdpuHXWbPQuNMjq,3349,Orca Brau - born to free radler alkoholfrei,3596,Ki,ki,Ki,Vorbesteller | Vorbesteller,,
Orca Brau - geselligkeit weissbier,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240811-2049_ZXpgX3hbtY3WwGrTE-small.jpeg,WJy9zvrMMWK5qJsW4,WJy9zvrMMWK5qJsW4,3350,Orca Brau - geselligkeit weissbier,3593,Ki,ki,Ki,Vorbesteller | Vorbesteller,,
Orca Brau - goldie hell,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240811-2045_864qHPNRMgZNHYfiw-small.jpeg,vNDKz789LnxFRQjt5,vNDKz789LnxFRQjt5,3351,Orca Brau - goldie hell,3592,Ki,ki,Ki,Vorbesteller | Vorbesteller,,
Orca Brau - kellerbier,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240811-2043_bQL7x3uWgQgMw5ZhK-small.jpeg,Lg6CtnSYAuQwwYaRS,Lg6CtnSYAuQwwYaRS,3352,Orca Brau - kellerbier,3591,Ki,ki,Ki,Vorbesteller | Vorbesteller,,
Orca Brau - local IPA,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240811-2039_7drARifPxeuAMhKNa-small.jpeg,Ct5R9s8GhBSm9HMC8,Ct5R9s8GhBSm9HMC8,3353,Orca Brau - local IPA,3590,Ki,ki,Ki,Vorbesteller | Vorbesteller,,
Orca Brau - wanderlust pale ale,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240811-2051_47wh5tefTHtm6egSF-small.jpeg,S23bPawMMnMTgg26d,S23bPawMMnMTgg26d,3354,Orca Brau - wanderlust pale ale,3594,Ki,ki,Ki,Vorbesteller | Vorbesteller,,
Patrizier Albrecht Dürer Pils (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1148_mCcR8sPY8DTwj7NP2-small.jpeg,et9SDutZc2PydsvDo,et9SDutZc2PydsvDo,3421,Patrizier Albrecht Dürer Pils (0.5l),3263,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Patrizier Urbräu Hell (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1149_eFZRQEQTi6SJ2DmXn-small.jpeg,4zWBF6Z4HPTjyYkeZ,4zWBF6Z4HPTjyYkeZ,3422,Patrizier Urbräu Hell (0.5l),3262,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Paulaner Hefe Hell (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1151_Xtp9oCzkkgQvg4qf2-small.jpeg,omidrxCb24caNhdwk,omidrxCb24caNhdwk,3428,Paulaner Hefe Hell (0.5l),3417,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Paulaner Münchner Hell (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1151_8ehC83uSEJ2hzt7x9-small.jpeg,4oHxBmcWYwE2x9vhY,4oHxBmcWYwE2x9vhY,3429,Paulaner Münchner Hell (0.5l),3416,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
"Paulaner Münchner Hell Alkoholfrei (0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230707-1426_SoGeLm3RAT74ZeYkC-small.jpg,t8XsZsKMzwABYozZB,t8XsZsKMzwABYozZB,3430,"Paulaner Münchner Hell Alkoholfrei (0,33l)",3548,Kiste,kiste,Kiste,,"0,33l",0.33
"Paulaner Weißbier (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-0953_RTfbys5RKofzFBvRa-small.jpeg,RzmvBvCErZ5fAYEnt,RzmvBvCErZ5fAYEnt,3435,"Paulaner Weißbier (20x0,5l)",3558,Kiste,kiste,Kiste,,"0,5l",0.5
Paulaner Weißbier alkoholfrei (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1151_oQKRRxN3BTAeiXneu-small.jpeg,gGHC8PgphRcP4NorL,gGHC8PgphRcP4NorL,3437,Paulaner Weißbier alkoholfrei (0.5l),3366,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Peroni Bier Nastro Azzurro (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1859_NyKCfXBgehw9ZASqM-small.jpg,gPrRpqE864iCN2ubw,gPrRpqE864iCN2ubw,3463,Peroni Bier Nastro Azzurro (0.33l),3331,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Pilsener Urquell (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1335_DMgHv7KifPnAvMNwr-small.jpeg,eZ9p5axjRkA94m7PF,eZ9p5axjRkA94m7PF,3491,Pilsener Urquell (0.33l),3113,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Pilsener Urquell (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1336_MEbxZrZ9EejpZAoZZ-small.jpeg,MATGEyEz4XyDgqs3k,MATGEyEz4XyDgqs3k,3492,Pilsener Urquell (0.5l),3290,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Pilsener Urquell (30l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1336_KeGwPHq9QhquK8CMs-small.jpeg,zaiBhktdmAf6oyKrK,zaiBhktdmAf6oyKrK,3493,Pilsener Urquell (30l),3449,Fass,fass,Fass,,30l,30
"Premium Pils (0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250323-1931_8GNFXKEDfruCQk7mM-small.jpeg,qJJhfWXGPtvcmrSMn,qJJhfWXGPtvcmrSMn,3548,"Premium Pils (0,33l)",3535,Kiste,kiste,Kiste,,"0,33l",0.33
Presidente Bier,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1337_tuu5MrXWM7uPbHdwG-small.jpeg,n2PP5HEb8qoWJWdEE,n2PP5HEb8qoWJWdEE,3549,Presidente Bier,3537,Kiste,kiste,Kiste,,,
Pyraser Hell (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1338_H7TnfrBcmjPBKxsZR-small.jpeg,a3p8hBgn2DdrMQ8Ww,a3p8hBgn2DdrMQ8Ww,3610,Pyraser Hell (0.5l),3194,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
"Pyraser Landbier Export (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230306-0712_9CzY9P58brhFeJEEh-small.jpg,iTd4ZYf3pSAnGN4XZ,iTd4ZYf3pSAnGN4XZ,3613,"Pyraser Landbier Export (0,5l)",3526,Kiste,kiste,Kiste,,"0,5l",0.5
Pyraser Leicht Naturtrüb (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1338_mPvk3mPScvdHX85d6-small.jpeg,TJMgxgbFMQwgKnaJ9,TJMgxgbFMQwgKnaJ9,3614,Pyraser Leicht Naturtrüb (0.5l),3192,Ki (20 Fl),ki,Ki (20 Fl),Aktion | Aktion,0.5l,0.5
Pyraser Pils (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230531-2022_v7sC2Dtz4crKyti7K-small.png,KpKvb2c83Dveyy5Ri,KpKvb2c83Dveyy5Ri,3618,Pyraser Pils (0.5l),3193,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Pyraser Radler (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250328-1254_ZCpC5jysPXn6adXn3-small.jpeg,NBiwS2CktZaQrkiaH,NBiwS2CktZaQrkiaH,3619,Pyraser Radler (0.5l),3430,Ki (20 Fl),ki,Ki (20 Fl),Aktion | Aktion,0.5l,0.5
Pyraser Rotbier (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230531-2022_L3sStZ2saPEZpAHr2-small.png,enQL6T8wTE4AwS83K,enQL6T8wTE4AwS83K,3620,Pyraser Rotbier (0.5l),3195,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Pyraser Weizen (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1339_drrxEtuQNhnnE7CdM-small.jpeg,r9CDpfyY8AxSHL59J,r9CDpfyY8AxSHL59J,3624,Pyraser Weizen (0.5l),3305,Ki (20 Fl),ki,Ki (20 Fl),Aktion | Aktion,0.5l,0.5
Pyraser Weizen alkoholfrei (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1340_g7iLEgkpQFxcFiPAu-small.jpeg,EHE6Xoy8BszCggd46,EHE6Xoy8BszCggd46,3625,Pyraser Weizen alkoholfrei (0.5l),3433,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Pyraser federleichte Weizen (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1340_hMrgdBAYWDoG22W2e-small.jpeg,6puLYcx7rEtxyNjE6,6puLYcx7rEtxyNjE6,3630,Pyraser federleichte Weizen (0.5l),3431,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Radeberger Pilsener (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1340_fPmHH5LB38C98jBxf-small.jpeg,5AATsu9oNfXf6h9d4,5AATsu9oNfXf6h9d4,3637,Radeberger Pilsener (0.33l),3278,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Radeberger Pilsener (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1341_78M6qrkFxnir5b5zf-small.jpeg,NrJNyFkwC3NyYkgM9,NrJNyFkwC3NyYkgM9,3638,Radeberger Pilsener (0.5l),3334,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Radeberger Pilsener (30l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1341_HnqMt7nQHHhuhu2Cf-small.jpeg,By9JtRvztCxDF7Y6Z,By9JtRvztCxDF7Y6Z,3639,Radeberger Pilsener (30l),3145,Fass,fass,Fass,,30l,30
"Radeberger Pilsener alkoholfrei (24x0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_241113-1050_h35w3bnDzKcpWq5q4-small.jpeg,pXb32sioPM7v322Wd,pXb32sioPM7v322Wd,3640,"Radeberger Pilsener alkoholfrei    (24x0,33l)",3508,Ki,ki,Ki,,"0,33l",0.33
"Rauchbier Hell (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1456_Kj7reNFpdRaNr7uZy-small.jpeg,hg8TEv2jPpiS4K9t2,hg8TEv2jPpiS4K9t2,3689,"Rauchbier Hell (20x0,5l)",3396,Ki (20 Fl),fass,Ki (20 Fl),,"0,5l",0.5
Reckendorfer Helle Freude (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1341_hjbKS8zbCMbSjvE8L-small.jpeg,Nz4aKcrNfjLW7tS3f,Nz4aKcrNfjLW7tS3f,3696,Reckendorfer Helle Freude (0.5l),3347,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
